Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Package ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan or Purchase Option ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate,Featured Product ID,Price Experiment ID,Sales Channel,source_zip,source_csv,order_charged_date,report_target_date,export_loaded_at_utc
GPA.3314-6692-3886-34747..10,2026-06-21,1782055851,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3343-0154-3292-95946,2026-06-21,1782056192,Charged,gts7fewifi,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Konak,İZMIR,35260,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3374-2206-9318-48703..16,2026-06-21,1782056353,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34100,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3332-8195-0132-28436..6,2026-06-21,1782056460,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,06000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3399-2142-1378-86182..13,2026-06-21,1782056523,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Istanbul,,45536,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3389-2711-3163-97132..8,2026-06-21,1782056536,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Bağcılar Mah Zümrüt Kent Cad Zümrüt Kent Sit Bağlar,,63000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3337-8086-9206-93233..10,2026-06-21,1782057322,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3385-4672-2308-21137..1,2026-06-21,1782057794,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,42430,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3304-9312-5107-91373..3,2026-06-21,1782058041,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,EUR,4.16,0.83,4.99,,,,AT,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3364-8061-8810-53889..14,2026-06-21,1782058089,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Antalya akdeniz,ANTALYA,07160,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3318-5612-7527-48498,2026-06-21,1782058162,Refund,rothko,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,-41.5,-249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3371-5045-0808-47687..7,2026-06-21,1782058196,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3344-6677-3642-15104..14,2026-06-21,1782058275,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Istanbul,,34332,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3355-0232-3341-67762..23,2026-06-21,1782058630,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,10041,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3320-4034-2461-14720..8,2026-06-21,1782058748,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3329-3398-5363-84118..11,2026-06-21,1782058877,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,06370,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3322-0837-0978-61647..2,2026-06-21,1782059070,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3335-1797-2246-07830,2026-06-21,1782059122,Charged,a34x,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3313-0752-7821-43386..0,2026-06-21,1782059147,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3396-3076-5575-97809..4,2026-06-21,1782059153,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Ankara,ANKARA,06010,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3327-5369-4032-23968..6,2026-06-21,1782059299,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,EUR,4.46,1.03,5.49,,,,IE,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3373-5560-5976-50909..7,2026-06-21,1782059313,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3320-4791-9526-18146..12,2026-06-21,1782059539,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3347-3077-8440-81655..16,2026-06-21,1782059715,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,06370,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3375-7487-5633-07308..4,2026-06-21,1782059848,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Istanbul ,İSTANBUL,34000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3311-3726-2179-34026..0,2026-06-21,1782059874,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3333-7612-7516-49510..11,2026-06-21,1782059989,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34873,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3301-7307-6138-29819..13,2026-06-21,1782060012,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3348-3151-8205-39821..0,2026-06-21,1782060061,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3311-4023-1877-21488..1,2026-06-21,1782060137,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,53500,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3360-1457-7909-53230..16,2026-06-21,1782060478,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Gebze,KOCAELI,41400,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3352-5393-9441-74729..6,2026-06-21,1782060853,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3320-4165-0663-92719..17,2026-06-21,1782061117,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3332-3571-4658-35268..4,2026-06-21,1782061454,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Cebeci,ANKARA,06590,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3311-5688-5413-98325..19,2026-06-21,1782061489,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,İSTANBUL,,34740,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3353-1461-0999-19684..4,2026-06-21,1782061795,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3357-3474-4856-30575,2026-06-21,1782061970,Charged,garnet,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3372-5252-2982-58399..4,2026-06-21,1782062268,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3389-4452-8071-03488..14,2026-06-21,1782062428,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34500,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3393-8192-6106-98989..26,2026-06-21,1782062512,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,İstanbul,İSTANBUL,34520,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3344-5343-1648-47409..6,2026-06-21,1782062538,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,10400,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3304-8020-3902-17134..1,2026-06-21,1782062569,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3392-7465-5546-36064..1,2026-06-21,1782062837,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3368-4331-3604-37084..13,2026-06-21,1782062968,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Adana,ADANA,01170,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3351-7018-8270-82860..11,2026-06-21,1782063039,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Hakkari Yüksekova ,HAKKARI,30300,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3364-4078-5903-39743..16,2026-06-21,1782063060,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3336-2099-0534-23720..10,2026-06-21,1782063155,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3321-8808-2577-53465..0,2026-06-21,1782063236,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3358-3630-3853-08403..25,2026-06-21,1782063314,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3315-9974-8111-92986..8,2026-06-21,1782063362,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3321-7705-5600-90136..8,2026-06-21,1782063500,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3364-8558-7205-46033..2,2026-06-21,1782063519,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34722,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3326-3204-9048-91311..25,2026-06-21,1782063689,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3333-3458-4452-53295..14,2026-06-21,1782063850,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Mersin,,33600,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3331-5242-0224-95644..4,2026-06-21,1782064526,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Bursa,,16000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3389-2198-4850-72076..7,2026-06-21,1782064712,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,07900,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3300-7825-0903-09787..16,2026-06-21,1782064890,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3378-7965-6017-15803..10,2026-06-21,1782064976,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3332-2414-2150-29199..14,2026-06-21,1782065618,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,07210,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3353-1717-6956-19653..7,2026-06-21,1782065990,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Ege,,09400,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3302-4078-4170-22338..3,2026-06-21,1782066078,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3347-2230-4419-89406..11,2026-06-21,1782066095,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Osmangazi,BURSA,16190,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3333-4243-3039-69050..11,2026-06-21,1782066510,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3342-1927-9866-39715..17,2026-06-21,1782066522,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,24000,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3352-6201-2791-29813..17,2026-06-21,1782066549,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Istanbul,,34500,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3364-0924-1117-86916..11,2026-06-21,1782066636,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,06930,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3362-5022-4379-00509..16,2026-06-21,1782066636,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Bursa,,16149,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3387-6698-7604-43517..9,2026-06-21,1782066882,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,27110,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3323-3497-6006-06498..10,2026-06-21,1782066993,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,İzmit,,36100,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3381-7657-8478-17298,2026-06-21,1782067019,Charged,r0q,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Bandırma,,10200,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3396-0535-6486-64942..2,2026-06-21,1782067136,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Antalya,ANTALYA,07310,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3319-5838-3474-28461..8,2026-06-21,1782067147,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,31000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
GPA.3348-4764-9343-68789..8,2026-06-21,1782067234,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Balıkesir,,10020,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-21,2026-06-21,2026-06-22T12:24:14.946541+00:00
