Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Package ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan or Purchase Option ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate,Featured Product ID,Price Experiment ID,Sales Channel,source_zip,source_csv,order_charged_date,report_target_date,export_loaded_at_utc
GPA.3371-8219-2453-62225..9,2026-06-20,1781955402,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Cankaya,ANKARA,06680,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3391-7478-8769-29264..15,2026-06-20,1781955408,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Mersin,,33120,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3302-3415-3237-91226..7,2026-06-20,1781955509,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3304-0621-4606-25871..0,2026-06-20,1781955594,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Türkiye,ANTALYA,07600,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3314-0971-1448-88260..6,2026-06-20,1781956227,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3321-7112-0080-03622..12,2026-06-20,1781956319,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Doğu anadolu,ERZURUM,25000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3320-9809-6353-06834..26,2026-06-20,1781956377,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3379-0458-9730-99716..12,2026-06-20,1781956452,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3385-6904-5057-80020..0,2026-06-20,1781957043,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3336-9677-6696-46864..6,2026-06-20,1781957600,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3350-0635-3907-44930..10,2026-06-20,1781957897,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3379-0849-5700-56128..0,2026-06-20,1781958013,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3380-3670-6623-70864..0,2026-06-20,1781958098,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3322-4729-3528-66814..8,2026-06-20,1781958194,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Sakarya,,54400,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3339-2505-0711-01855..6,2026-06-20,1781958420,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,06312,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3303-3577-4709-58078..0,2026-06-20,1781958470,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3308-4625-5945-35752..15,2026-06-20,1781958545,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3334-4575-5914-89843..19,2026-06-20,1781958602,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Ankara,,06370,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3385-3523-9298-38710..12,2026-06-20,1781958659,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Buyukcekmece,İSTANBUL,34500,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3361-1687-4456-12426..11,2026-06-20,1781958717,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,İstanbul,İSTANBUL,34250,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3303-2183-7926-19053..7,2026-06-20,1781958941,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3329-7485-5907-97880..12,2026-06-20,1781958967,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3392-0131-4138-46591..10,2026-06-20,1781959119,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,61690,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3322-7441-8184-98460..19,2026-06-20,1781959343,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Marmara,BURSA,16050,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3367-6000-4395-13068..14,2026-06-20,1781959839,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,İstanbul,,34153,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3338-8535-6723-85062..7,2026-06-20,1781959855,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3390-1445-9372-90874..17,2026-06-20,1781961013,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3371-5501-4207-50835..0,2026-06-20,1781961435,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,İstanbul,,34770,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3365-7007-6205-40672,2026-06-20,1781961440,Charged,obsidian,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3318-2722-8930-55006..11,2026-06-20,1781961570,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3332-4832-7415-49031..8,2026-06-20,1781962096,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,34270,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3324-2503-8025-35903..1,2026-06-20,1781962155,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3353-0693-0714-97103..14,2026-06-20,1781962203,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Tepebaşı,ESKIŞEHIR,26210,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3366-1074-5617-63216..8,2026-06-20,1781962460,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3337-9382-4614-57575..9,2026-06-20,1781962474,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3388-0491-0518-82610..15,2026-06-20,1781962567,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3349-3912-4509-29215..12,2026-06-20,1781962947,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Haliliye,,63050,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3394-2142-8661-06978..0,2026-06-20,1781963040,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,36900,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3316-3688-0747-50248,2026-06-20,1781963049,Charged,camellia,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3354-3562-1263-53841..12,2026-06-20,1781963291,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Konyaaltı,ANTALYA,07340,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3387-3636-4216-96040..11,2026-06-20,1781963450,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,80750,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3374-7251-3264-19451,2026-06-20,1781963615,Charged,HWPOT-H,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3379-8936-5098-48616..8,2026-06-20,1781963768,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3324-7194-9578-24628,2026-06-20,1781964057,Charged,emerald,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3307-2625-3202-72668..8,2026-06-20,1781964415,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3368-9540-6097-08901..13,2026-06-20,1781964848,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Siirt,,56460,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3352-5073-5184-02814..7,2026-06-20,1781964978,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3303-5054-6488-35832..10,2026-06-20,1781965087,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Fatih,KARABÜK,34107,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3365-8939-7041-85502..16,2026-06-20,1781965293,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Gaziantep,GAZIANTEP,27000,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3393-4403-5367-85904..1,2026-06-20,1781965495,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3395-5815-6224-38970,2026-06-20,1781965604,Charged,amethyst,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3342-8626-3150-51982..12,2026-06-20,1781965797,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3339-3660-9481-98822..7,2026-06-20,1781966435,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,bursa,BURSA,16110,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3381-4345-9796-16447..15,2026-06-20,1781966549,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3360-0540-3717-29792..0,2026-06-20,1781966554,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3343-1744-7112-16759..13,2026-06-20,1781966556,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3358-5027-6914-54058..9,2026-06-20,1781966579,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,ankara,ANKARA,11111,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3358-1903-5108-02756,2026-06-20,1781966865,Charged,e3q,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,DZD,650.00,0.0,650.00,Wahran,,,DZ,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3349-9701-2975-06602..15,2026-06-20,1781966969,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Maltepe,İSTANBUL,34844,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3334-8934-9978-99467..6,2026-06-20,1781968204,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3358-4700-7182-12165..5,2026-06-20,1781968303,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3324-0238-1248-10473..10,2026-06-20,1781968466,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3314-4562-7519-30555..8,2026-06-20,1781969107,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3361-2773-1512-67638..4,2026-06-20,1781969149,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,Fahrettin Altay-Karabaglar,İZMIR,35360,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3324-6348-7741-46187..0,2026-06-20,1781969446,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3351-8062-7900-26588..11,2026-06-20,1781969477,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3381-4546-7807-94011..10,2026-06-20,1781969560,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,İstanbul,,34418,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3362-4914-4677-28163..0,2026-06-20,1781969661,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,06010,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3353-6645-5390-67184..6,2026-06-20,1781969987,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3351-5426-0499-80657,2026-06-20,1781970616,Charged,a55x,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,,4992198440023195765,Yes,,,,,,In-app,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3399-6431-6252-15116..11,2026-06-20,1781970950,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,EUR,4.12,0.87,4.99,,,,NL,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3303-9555-9499-20394..19,2026-06-20,1781971024,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,izmir,,35600,TR,p1m,,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3395-8349-2453-57309..15,2026-06-20,1781971039,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
GPA.3313-0355-4518-99239..2,2026-06-20,1781971336,Charged,,Aylık Abonelik (GAİN),com.trgain.mikrogain,Subscription,169566_158677,TRY,207.50,41.5,249.00,,,,TR,p1m,free-trial-7-day,4992198440023195765,Yes,,,,,,,sales/salesreport_202606.zip,salesreport_202606.csv,2026-06-20,2026-06-20,2026-06-22T11:06:53.427039+00:00
